Domain,Email,Lang,Subject,Initial sent,Status,Replied,Reply type,Follow-up sent,Interested-reply sent
montereybayboatworks.com,marieta@montereybayboatworks.com,en,Quick question about your Monterey boat rentals,2026-05-31T14:16:28,sent,0,,2026-06-09T12:41:57,
savageyacht.co,sales@savageyacht.co,es,Pregunta rápida sobre el alquiler de barcos en Cartagena,2026-05-31T14:16:30,sent,0,,2026-06-09T12:41:59,
nhatrangfriendly.com,info@friendlytravel.vn,en,Quick question about your Nha Trang boat rentals,2026-05-31T14:16:30,sent,0,,2026-06-09T12:42:02,
bellamarcadaques.com,excursions@bellamarcadaques.com,es,Pregunta rápida sobre el alquiler de barcos en Cadaques,2026-05-31T14:16:31,sent,0,,2026-06-09T12:42:04,
cys-mobydickcharter.com,info@mobydickcharter.com,es,Pregunta rápida sobre el alquiler de barcos en Estepona,2026-05-31T14:16:32,sent,0,,2026-06-09T12:42:07,
geixer.com,info@geixer.com,es,Pregunta rápida sobre el alquiler de barcos en Alicante,2026-05-31T14:16:33,sent,0,,2026-06-09T12:42:09,
boatrent.com.br,filler@godaddy.com,pt,Pergunta rápida sobre aluguel de barcos em Salvador Brazil,2026-05-31T14:16:35,sent,0,,2026-06-09T12:42:16,
fukuokamarina.com,info@fukuokamarina.com,en,Quick question about your Fukuoka boat rentals,2026-05-31T14:16:36,sent,0,,2026-06-09T12:42:19,
undiaenllaut.com,undiaenllaut@gmail.com,es,Pregunta rápida sobre el alquiler de barcos en Roses,2026-05-31T14:16:38,sent,0,,2026-06-09T12:42:22,
snsyachtchartermallorca.com,info@snsyachtcharter.com,en,Quick question about your Alcudia boat rentals,2026-05-31T14:24:42,sent,0,,2026-06-09T12:42:24,
lokaboat.fr,lokaboat@gmail.com,fr,Petite question sur la location de bateaux à Marseille,2026-05-31T14:26:54,sent,0,,2026-06-09T12:42:27,
visittci.com,press@visittci.com,en,Quick question about your Turks and Caicos boat rentals,2026-05-31T14:26:56,sent,0,,2026-06-09T12:42:29,
laislaadventures.com,bookings@laislaadventures.com,en,Quick question about your San Pedro Belize boat rentals,2026-05-31T14:26:56,sent,0,,2026-06-09T12:42:31,
boatrentalsibiza.com,info@boatrentalsibiza.com,es,Pregunta rápida sobre el alquiler de barcos en Ibiza,2026-05-31T14:26:57,sent,0,,2026-06-09T12:42:34,
krcebutours.com,info@krtravelandtours.com,en,Quick question about your Cebu boat rentals,2026-05-31T14:26:58,sent,0,,2026-06-09T12:42:37,
sailboattrips.com,info@sailboattrips.com,es,Pregunta rápida sobre el alquiler de barcos en Bocas del Toro,2026-05-31T14:26:59,sent,0,,2026-06-09T12:42:39,
swancruiseshalong.com,info@swancruiseshalong.com,en,Quick question about your Halong Bay boat rentals,2026-05-31T14:26:59,sent,0,,2026-06-09T12:42:42,
sailingestepona.com,info@sailingestepona.com,es,Pregunta rápida sobre el alquiler de barcos en Estepona,2026-05-31T14:27:01,sent,0,,2026-06-09T12:42:44,
laislaflotante.com,info@laislaflotante.com,es,Pregunta rápida sobre el alquiler de barcos en Formentera,2026-05-31T14:27:02,sent,0,,2026-06-09T12:42:47,
boatincadiz.com,info@boatincadiz.com,es,Pregunta rápida sobre el alquiler de barcos en Cadiz,2026-05-31T14:27:02,sent,0,,2026-06-09T12:42:50,
sidiboat.com,contact@sidiboat.com,en,Quick question about your Tunis boat rentals,2026-05-31T14:27:03,sent,0,,2026-06-09T12:42:52,
ancrynautic.com,info@ancrynautic.com,es,Pregunta rápida sobre el alquiler de barcos en Barcelona,2026-05-31T14:27:03,sent,0,,2026-06-09T12:42:55,
360sail.es,info@360sail.es,es,Pregunta rápida sobre el alquiler de barcos en Cadiz,2026-05-31T14:27:04,sent,0,,2026-06-09T12:42:57,
marinanoufontana.es,administracion@marinanoufontana.com,es,Pregunta rápida sobre el alquiler de barcos en Javea,2026-05-31T14:27:05,sent,0,,2026-06-09T12:43:00,
openseascharters.com,info@openseascharters.com,en,Quick question about your Anguilla boat rentals,2026-05-31T14:27:06,sent,0,,2026-06-09T12:43:02,
bahiaboatrental.com,info@bahiaboatrental.com,pt,Pergunta rápida sobre aluguel de barcos em Salvador Brazil,2026-05-31T14:27:06,sent,0,,2026-06-09T12:43:05,
go.com,commercials@sportscenter.com,en,Quick question about your Orlando boat rentals,2026-05-31T14:27:08,sent,0,,2026-06-09T12:43:07,
bellinghamyachts.com,brian@bellinghamyachts.com,en,Quick question about your Bellingham boat rentals,2026-05-31T14:27:08,sent,0,,2026-06-09T12:43:10,
barcelona-sailing.com,info@barcelona-sailing.com,es,Pregunta rápida sobre el alquiler de barcos en Barcelona,2026-05-31T14:27:10,sent,0,,2026-06-09T12:43:12,
valenciayachts.com,sales@valenciayachts.com,en,Quick question about your Singapore boat rentals,2026-06-01T08:26:31,sent,0,,2026-06-09T12:43:15,
andamanbliss.com,info@andamanbliss.com,en,Quick question about your Andaman Islands boat rentals,2026-06-01T08:26:32,sent,0,,2026-06-09T12:43:17,
nauticalyachtcharters.com,info@nauticalyachtcharters.com,en,Quick question about your Fort Lauderdale boat rentals,2026-06-01T08:26:34,sent,0,,2026-06-09T12:43:20,
yachtchartersnow.com,info@yachtchartersnow.com,en,Quick question about your Fort Lauderdale boat rentals,2026-06-01T08:26:35,sent,0,,2026-06-09T12:43:22,
tamarindosurfandtours.com,info@tamarindosurfandtours.com,es,Pregunta rápida sobre el alquiler de barcos en Tamarindo,2026-06-01T08:26:35,sent,0,,2026-06-09T12:43:24,
ftlcharters.com,parker@ftlcharters.com,en,Quick question about your Fort Lauderdale boat rentals,2026-06-01T08:26:36,sent,0,,2026-06-09T12:43:27,
shipsngigglesadventures.com,info@shipsngigglesadventures.com,en,Quick question about your Wilmington NC boat rentals,2026-06-01T08:26:37,sent,0,,2026-06-09T12:43:30,
allwayscaboboats.com,info@allwayscaboboats.com,es,Pregunta rápida sobre el alquiler de barcos en Cabo San Lucas,2026-06-01T08:26:38,sent,0,,2026-06-09T12:43:32,
sundreamyachts.com,anne@sundreamyachts.com,en,Quick question about your Fort Lauderdale boat rentals,2026-06-01T08:26:38,sent,0,,2026-06-09T12:43:35,
tbyacht.com,info@tbyacht.com,en,Quick question about your St Petersburg boat rentals,2026-06-01T08:26:39,sent,0,,2026-06-09T12:43:37,
sixfinscharter.com,info@sixfinscharter.com,en,Quick question about your Key West boat rentals,2026-06-01T08:26:40,sent,0,,2026-06-09T12:43:40,
palmbeachsuncharters.com,info@palmbeachsuncharters.com,en,Quick question about your West Palm Beach boat rentals,2026-06-01T08:26:40,sent,0,,2026-06-09T12:43:42,
miami-boats-rental.com,info@miami-boats-rental.com,en,Quick question about your Miami boat rentals,2026-06-01T08:26:41,sent,0,,2026-06-09T12:43:45,
hollowayyachts.com,rholloway@hollowayyachts.com,en,Quick question about your Destin boat rentals,2026-06-01T08:26:41,sent,0,,2026-06-09T12:43:47,
chartermiamibeach.com,info@theodolimarinegroup.com,en,Quick question about your Miami Beach boat rentals,2026-06-01T08:26:42,sent,0,,2026-06-09T12:43:50,
destinprivateyachts.com,destinprivateyacht@gmail.com,en,Quick question about your Destin boat rentals,2026-06-01T08:26:43,sent,0,,2026-06-09T12:43:53,
themiamiboatrental.com,media@themiamiboatrental.com,en,Quick question about your Miami boat rentals,2026-06-01T08:26:44,sent,0,,2026-06-09T12:43:55,
dubaiyachtbooking.com,info@dubaiyachtbooking.com,en,Quick question about your Dubai boat rentals,2026-06-01T08:26:44,sent,0,,2026-06-09T12:43:57,
destinpowerboats.com,destinpowerboats@gmail.com,en,Quick question about your Destin boat rentals,2026-06-01T08:26:44,sent,0,,2026-06-09T12:44:00,
keylargoadventures.com,info@keylargoadventures.com,en,Quick question about your Islamorada/Key Largo boat rentals,2026-06-01T08:26:46,sent,0,,2026-06-09T12:44:02,
rentboatinmiami.com,rentboatinmiami@gmail.com,en,Quick question about your Miami Beach boat rentals,2026-06-01T08:26:47,sent,0,,2026-06-09T12:44:05,
aquapartyboat.com,hello@aquapartyboat.com,en,Quick question about your Miami boat rentals,2026-06-01T08:26:47,sent,0,,2026-06-09T12:44:07,
balthazaryachting.com,info@balthazaryachting.com,en,Quick question about your Dubai boat rentals,2026-06-01T08:26:47,sent,0,,2026-06-09T12:44:10,
amwajalbahar.com,manager@amwajalbahar.com,en,Quick question about your Dubai boat rentals,2026-06-01T08:26:48,sent,0,,2026-06-09T12:44:12,
therentalboat.com,rent@therentalboat.com,en,Quick question about your Abu Dhabi boat rentals,2026-06-01T08:26:49,sent,0,,2026-06-09T12:44:15,
aquarius-yacht.com,info@aquarius-yacht.com,en,Quick question about your Dubai boat rentals,2026-06-01T08:26:49,sent,0,,2026-06-09T12:44:17,
dreamsboats.ae,info@dreamsboats.ae,en,Quick question about your Dubai boat rentals,2026-06-01T08:26:50,sent,0,,2026-06-09T12:44:20,
abudhabiyachtrental.com,info@yachtrentalabudhabi.com,en,Quick question about your Abu Dhabi boat rentals,2026-06-01T08:26:51,sent,0,,2026-06-09T12:44:23,
ry.ae,assaad@ry.ae,en,Quick question about your Dubai boat rentals,2026-06-01T08:26:52,sent,0,,2026-06-09T12:44:25,
nanjeyachts.com,info@nanjeyachts.com,en,Quick question about your Dubai boat rentals,2026-06-01T08:26:52,sent,0,,2026-06-09T12:44:28,
neptuneyachtsdubai.com,info@neptuneyachtsdubai.com,en,Quick question about your Dubai boat rentals,2026-06-01T08:26:53,sent,0,,2026-06-09T12:44:30,
sf-yachts.com,sales@sf-yachts.com,en,Quick question about your Dubai boat rentals,2026-06-01T08:26:55,sent,0,,2026-06-09T12:44:33,
fyiyachts.com,info@fyiyachts.com,en,Quick question about your Miami boat rentals,2026-06-01T08:26:55,sent,0,,2026-06-09T12:44:35,
alwaslyachts.com,info@alwaslyachts.com,en,Quick question about your Dubai boat rentals,2026-06-01T08:26:56,sent,0,,2026-06-09T12:44:38,
eliteluxuryyacht.com,info@eliteluxuryyacht.com,en,Quick question about your Dubai boat rentals,2026-06-01T08:26:56,sent,0,,2026-06-09T12:44:40,
yachtrentals.miami,info@yachtrentals.miami,en,Quick question about your Miami boat rentals,2026-06-01T08:26:57,sent,0,,2026-06-09T12:44:42,
sevenyachts.ae,info@sevenyachts.ae,en,Quick question about your Dubai boat rentals,2026-06-01T08:26:57,sent,0,,2026-06-09T12:44:45,
skymarineyachts.com,info@skymarineyachts.com,en,Quick question about your Dubai boat rentals,2026-06-01T08:26:58,sent,0,,2026-06-09T12:44:47,
easyyacht.ae,info@easyyacht.ae,en,Quick question about your Dubai boat rentals,2026-06-01T08:26:59,sent,0,,2026-06-09T12:44:50,
yachtrentaluae.ae,info@yachtrentaluae.ae,en,Quick question about your Dubai boat rentals,2026-06-01T08:27:00,sent,0,,2026-06-09T12:44:53,
miaminautical.com,info@miaminautical.com,en,Quick question about your Miami boat rentals,2026-06-01T08:27:01,sent,0,,2026-06-09T12:44:55,
xtremeyacht.com,info@xtremeyacht.com,en,Quick question about your Dubai boat rentals,2026-06-01T08:27:01,sent,0,,2026-06-09T12:44:58,
seaescape.ae,info@seaescape.ae,en,Quick question about your Dubai boat rentals,2026-06-01T08:27:01,sent,0,,2026-06-09T12:45:01,
luluboats.com,info@luluboats.com,en,Quick question about your Abu Dhabi boat rentals,2026-06-01T08:27:03,sent,0,,2026-06-09T12:45:03,
elegantyachtrental.com,info@elegantyachtrental.com,en,Quick question about your Dubai boat rentals,2026-06-01T08:27:03,sent,0,,2026-06-09T12:45:06,
thedubaiyachtrental.com,info@thedubaiyachtrental.com,en,Quick question about your Dubai boat rentals,2026-06-01T08:27:04,sent,0,,2026-06-09T12:45:08,
walidiayachts.com,info@walidiayachts.com,en,Quick question about your Abu Dhabi boat rentals,2026-06-01T08:27:04,sent,0,,2026-06-09T12:45:11,
bookanyboat.com,info@bookanyboat.com,en,Quick question about your Dubai boat rentals,2026-06-01T08:27:04,sent,0,,2026-06-09T12:45:13,
lxry.ae,info@lxry.ae,en,Quick question about your Dubai boat rentals,2026-06-01T08:27:05,sent,0,,2026-06-09T12:45:16,
anticipationyachts.com,sales@marinehospitality.com,en,Quick question about your Fort Lauderdale boat rentals,2026-06-01T08:27:06,sent,0,,2026-06-09T12:45:18,
bestyachtingcompany.com,info@bestyachtingcompany.com,en,Quick question about your Miami boat rentals,2026-06-01T08:27:07,sent,0,,2026-06-09T12:45:21,
miamivipyachtrentals.com,info@miamivipyachtrentals.com,en,Quick question about your Miami Beach boat rentals,2026-06-01T08:27:09,sent,0,,2026-06-09T12:45:23,
miamiblusee.com,info@miamiblusee.com,en,Quick question about your Miami boat rentals,2026-06-01T08:27:10,sent,0,,2026-06-09T12:45:26,
emirateyacht.com,info@emirateyacht.com,en,Quick question about your Dubai boat rentals,2026-06-01T08:27:13,sent,0,,2026-06-09T12:45:28,
nauticrewcharters.com,join@nauticrewcharters.com,en,Quick question about your Fort Lauderdale boat rentals,2026-06-02T04:44:36,sent,0,,2026-06-09T12:45:31,
komodotrip.com,sales@komodoluxury.com,en,Quick question about your Komodo boat rentals,2026-06-02T04:44:37,sent,0,,2026-06-09T12:45:33,
seaalways.com,hello@seaalways.com,en,Quick question about your Naples boat rentals,2026-06-02T04:44:38,sent,0,,2026-06-09T12:45:36,
dubaiboatcharter.com,info@dubaiboatcharter.com,en,Quick question about your Dubai boat rentals,2026-06-02T04:44:39,sent,0,,2026-06-09T12:45:39,
dubaimarinayachts.ae,info@dubaimarinayachts.ae,en,Quick question about your Dubai boat rentals,2026-06-02T04:44:41,sent,0,,2026-06-09T12:45:41,
camperandnicholsons.com,monaco@camperandnicholsons.com,fr,Petite question sur la location de bateaux à your area,2026-06-02T04:44:42,sent,0,,2026-06-09T12:45:44,
royalbluecoastyachts.com,info@royalbluecoastyachts.com,en,Quick question about your Dubai boat rentals,2026-06-02T04:44:43,sent,0,,2026-06-09T12:45:46,
ypiyachts.com,hello@ypiyachts.com,fr,Petite question sur la location de bateaux à your area,2026-06-02T04:44:44,sent,0,,2026-06-09T12:45:49,
theyellowboats.com,info@theyellowboats.com,en,Quick question about your Dubai boat rentals,2026-06-02T04:44:44,sent,0,,2026-06-09T12:45:51,
mykonosyachtservices.com,info@mykonosyachtservices.com,en,Quick question about your your area boat rentals,2026-06-02T04:44:46,sent,0,,2026-06-09T12:45:53,
bleumarinelocation.com,contact@bleumarinelocation.com,fr,Petite question sur la location de bateaux à your area,2026-06-02T04:44:47,sent,0,,2026-06-09T12:45:56,
mykonosdolphin.com,info@mykonosdolphin.com,en,Quick question about your your area boat rentals,2026-06-02T04:44:48,sent,0,,2026-06-09T12:45:58,
premierboatrentals.com,info@premierboatrentals.com,en,Quick question about your Bay Harbor Islands boat rentals,2026-06-02T04:44:49,sent,0,,2026-06-09T12:46:01,
dream-yachting.com,contact@dream-yachting.com,fr,Petite question sur la location de bateaux à your area,2026-06-02T04:44:49,sent,0,,2026-06-09T12:46:04,
marbellajetxperience.es,info@marbellajetxperience.es,es,Pregunta rápida sobre el alquiler de barcos en Marbella,2026-06-03T21:14:45,sent,0,,2026-06-09T12:46:06,
hourforplay.es,info@hourforplay.com,es,Pregunta rápida sobre el alquiler de barcos en Marbella,2026-06-03T21:14:46,sent,0,,2026-06-09T12:46:08,
canaryride.com,info@canaryride.com,es,Pregunta rápida sobre el alquiler de barcos en Las Palmas,2026-06-03T21:14:47,sent,0,,2026-06-09T12:46:11,
brutalbarcelona.com,info@brutalbarcelona.com,es,Pregunta rápida sobre el alquiler de barcos en Barcelona,2026-06-03T21:14:47,sent,0,,2026-06-09T12:46:13,
algarveyachts.com,info@algarveyachts.com,pt,Pergunta rápida sobre aluguel de barcos em Algarve,2026-06-03T21:14:48,sent,0,,2026-06-09T12:46:16,
pandaboats.com,reservas@pandaboats.com,es,Pregunta rápida sobre el alquiler de barcos en Las Palmas,2026-06-03T21:14:49,sent,0,,2026-06-09T12:46:18,
liv-lux.com,info@liv-lux.com,pt,Pergunta rápida sobre aluguel de barcos em Albufeira,2026-06-03T21:14:50,sent,0,,2026-06-09T12:46:21,
xridealgarve.com,booking@xridealgarve.com,pt,Pergunta rápida sobre aluguel de barcos em Albufeira,2026-06-03T21:14:50,sent,0,,2026-06-09T12:46:23,
yknotusyachtcharters.com,bevyknotusmarinemanagement@gmail.com,en,Quick question about your Tampa boat rentals,2026-06-03T21:14:50,sent,0,,2026-06-09T12:46:26,
primeazur.com,contact@primeazur.com,fr,Petite question sur la location de bateaux à Cannes,2026-06-03T21:14:50,sent,0,,2026-06-09T12:46:28,
daizacharter.com,info@daizacharter.com,es,Pregunta rápida sobre el alquiler de barcos en Lanzarote,2026-06-03T21:14:51,sent,0,,2026-06-09T12:46:31,
tenerifefirstexcursions.com,info@tenerifefirstexcursions.com,es,Pregunta rápida sobre el alquiler de barcos en Tenerife,2026-06-03T21:14:52,sent,0,,2026-06-09T12:46:34,
chillijetski.com,info@chillijetski.com,es,Pregunta rápida sobre el alquiler de barcos en Palma de Mallorca,2026-06-03T21:14:52,sent,0,,2026-06-09T12:46:36,
losgigantes.es,info@puertolosgigantes.com,es,Pregunta rápida sobre el alquiler de barcos en Tenerife,2026-06-03T21:14:53,sent,0,,2026-06-09T12:46:39,
seaalgarve.com,seaalgarve@gmail.com,pt,Pergunta rápida sobre aluguel de barcos em Albufeira,2026-06-03T21:14:53,sent,0,,2026-06-09T12:46:41,
ocean-jet-ski-tenerife.com,contact@ocean-jet-ski-tenerife.com,es,Pregunta rápida sobre el alquiler de barcos en Las Palmas,2026-06-03T21:14:54,sent,0,,2026-06-09T12:46:44,
marseilleboattours.com,contact@marseilleboattours.com,fr,Petite question sur la location de bateaux à Marseille,2026-06-03T21:14:55,sent,0,,2026-06-09T12:46:46,
leportvauban.com,autoriteportuaire@ville-antibes.fr,fr,Petite question sur la location de bateaux à Antibes,2026-06-03T21:14:55,sent,0,,2026-06-09T12:46:48,
getyourticket.pt,info@getyourticket.pt,pt,Pergunta rápida sobre aluguel de barcos em Algarve,2026-06-03T21:14:55,sent,0,,2026-06-09T12:46:51,
felipedemar.it,info@felipedemar.it,it,Domanda veloce sul noleggio barche a Amalfi,2026-06-03T21:14:56,sent,0,,2026-06-09T12:46:54,
olympic-marine.com,contact@olympic-marine.com,fr,Petite question sur la location de bateaux à Nice,2026-06-03T21:14:56,sent,0,,2026-06-09T12:46:57,
christelpocachardyachting.com,christel@cpyachting.com,fr,Petite question sur la location de bateaux à your area,2026-06-03T21:14:56,sent,0,,2026-06-09T12:47:00,
lokolokomadeira.com,geral@lokolokomadeira.com,pt,Pergunta rápida sobre aluguel de barcos em Madeira,2026-06-03T21:14:57,sent,0,,2026-06-09T12:47:02,
chicotimewatersports.pt,chicotimewatersports@yahoo.com,pt,Pergunta rápida sobre aluguel de barcos em Algarve,2026-06-03T21:14:57,sent,0,,2026-06-09T12:47:05,
boleor.com,info@boleor.com,es,Pregunta rápida sobre el alquiler de barcos en Palma de Mallorca,2026-06-03T21:14:57,sent,0,,2026-06-09T12:47:07,
oceanquestalgarve.com,info@oceanquestalgarve.com,pt,Pergunta rápida sobre aluguel de barcos em Albufeira,2026-06-03T21:14:58,sent,0,,2026-06-09T12:47:10,
paradise-water-sports.fr,contact@paradise-water-sports.fr,fr,Petite question sur la location de bateaux à Cannes,2026-06-03T21:14:59,sent,0,,2026-06-09T12:47:12,
yachtingboat13.fr,contact@yachtingboat13.fr,fr,Petite question sur la location de bateaux à Marseille,2026-06-03T21:14:59,sent,0,,2026-06-09T12:47:14,
yachtingconceptmonaco.com,info@yachtingconceptmonaco.com,fr,Petite question sur la location de bateaux à Monaco,2026-06-03T21:14:59,sent,0,,2026-06-09T12:47:17,
luxuryjet-83.fr,luxury-jet-83@orange.fr,fr,Petite question sur la location de bateaux à Cannes,2026-06-03T21:14:59,sent,0,,2026-06-09T12:47:19,
blisschartersvilamoura.com,blisscharters@hotmail.com,pt,Pergunta rápida sobre aluguel de barcos em Albufeira,2026-06-03T21:15:00,sent,0,,2026-06-09T12:47:22,
